city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Istanbul,Taxi Test,completed,2025-03-05T13:49:20.000Z,2025-03-05T13:51:37.000Z,40.998238,28.93002,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",2025-03-05T14:17:50.000Z,40.98871,28.880999,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.1,Turkish Lira,339.65
Istanbul,Taxi Test,completed,2025-03-03T13:55:19.000Z,2025-03-03T13:57:51.000Z,40.997913,28.929537,"Yedikule, İmrahor İlyasbey Cd. No:10, 34107 Fatih/İstanbul, Türkiye",2025-03-03T14:08:35.000Z,41.006,28.953318,"Aksaray, 34096 Fatih/İstanbul, Türkiye",1.65,Turkish Lira,180.0
Istanbul,Taxi Test,completed,2025-03-03T13:10:00.000Z,2025-03-03T13:19:11.000Z,40.9886,28.880869,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-03-03T13:35:34.000Z,40.998615,28.928148,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.83,Turkish Lira,348.03
Istanbul,Taxi Test,completed,2025-02-27T21:42:36.000Z,2025-02-27T21:43:57.000Z,40.99802,28.929918,"Yedikule, İmrahor İlyasbey Cd. No:10, 34107 Fatih/İstanbul, Türkiye",2025-02-27T21:55:35.000Z,40.988697,28.881,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.29,Turkish Lira,298.0
Istanbul,Taxi Test,completed,2025-02-27T16:36:42.000Z,2025-02-27T16:42:26.000Z,40.98783,28.88331,"Kartaltepe, Koşuyolu Cd. 47/P, 34100 Bakırköy/İstanbul, Türkiye",2025-02-27T16:55:31.000Z,40.99818,28.93008,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.39,Turkish Lira,290.0
Istanbul,Taxi Test,completed,2025-02-23T19:08:25.000Z,2025-02-23T19:13:09.000Z,40.9984,28.929228,"Yedikule, Hacı Manav Sk. No:8, 34107 Fatih/İstanbul, Türkiye",2025-02-23T19:25:27.000Z,40.9888,28.881083,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.3,Turkish Lira,291.0
Istanbul,Taxi Test,completed,2025-02-23T13:41:29.000Z,2025-02-23T13:42:55.000Z,40.987602,28.88276,"Kartaltepe, Koşuyolu Cd. 47/P, 34100 Bakırköy/İstanbul, Türkiye",2025-02-23T13:55:22.000Z,41.00552,28.937004,"Cerrahpaşa, Etyemez Tekkesi Sk. No:2, 34098 Fatih/İstanbul, Türkiye",5.84,Turkish Lira,395.0
Istanbul,Taxi Test,completed,2025-02-21T17:13:15.000Z,2025-02-21T17:15:41.000Z,41.006844,28.93482,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-02-21T17:34:32.000Z,40.988678,28.881025,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.35,Turkish Lira,348.33
Istanbul,Taxi Test,completed,2025-02-21T14:50:17.000Z,2025-02-21T14:53:01.000Z,40.98871,28.880962,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-21T15:14:53.000Z,41.006817,28.934893,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",5.95,Turkish Lira,405.0
Istanbul,Taxi Test,completed,2025-02-20T15:37:45.000Z,2025-02-20T15:38:59.000Z,40.99815,28.93005,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2025-02-20T15:51:19.000Z,40.98864,28.88092,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.27,Turkish Lira,336.0
Istanbul,Taxi Test,completed,2025-02-19T20:42:56.000Z,2025-02-19T20:50:15.000Z,40.988625,28.880905,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-19T21:03:29.000Z,40.99858,28.92833,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.98,Turkish Lira,320.0
Istanbul,Taxi Test,rider_canceled,2025-02-19T20:38:09.000Z,,40.988647,28.880945,"",,40.988647,28.880945,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2025-02-19T14:18:25.000Z,2025-02-19T14:20:00.000Z,41.0068,28.93465,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-02-19T14:48:01.000Z,40.98871,28.88098,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.21,Turkish Lira,367.0
Istanbul,Taxi Test,completed,2025-02-17T04:49:27.000Z,2025-02-17T04:53:36.000Z,40.988644,28.880997,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-17T05:08:41.000Z,40.97348,28.80435,"Şenlikköy, Harman Sokaği No:48, 34153 Bakırköy/İstanbul, Türkiye",6.33,Turkish Lira,395.0
Istanbul,Taxi Test,completed,2025-02-15T14:04:44.000Z,2025-02-15T14:08:15.000Z,40.99818,28.92999,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2025-02-15T14:48:43.000Z,40.988663,28.880949,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.11,Turkish Lira,399.0
Istanbul,Taxi Test,completed,2025-02-14T11:50:13.000Z,2025-02-14T11:54:17.000Z,40.988674,28.880934,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-14T12:08:23.000Z,40.998615,28.927855,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.85,Turkish Lira,357.0
Istanbul,Taxi Test,completed,2025-02-11T19:17:28.000Z,2025-02-11T19:18:40.000Z,41.00679,28.93476,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-02-11T19:40:11.000Z,40.98867,28.88102,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.91,Turkish Lira,370.0
Istanbul,Taxi Test,completed,2025-02-11T11:29:10.000Z,2025-02-11T11:31:40.000Z,41.00691,28.93493,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-02-11T11:38:38.000Z,40.99902,28.92654,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.89,Turkish Lira,180.0
Istanbul,Taxi Test,rider_canceled,2025-02-11T11:27:52.000Z,,41.006798,28.934704,"",,41.006798,28.934704,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2025-02-08T16:20:09.000Z,2025-02-08T16:25:38.000Z,40.999336,28.931065,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 395/A, 34096 Fatih/İstanbul, Türkiye",2025-02-08T16:38:16.000Z,40.988712,28.881144,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.16,Turkish Lira,328.0
Istanbul,Taxi Test,completed,2025-02-08T12:00:26.000Z,2025-02-08T12:04:47.000Z,40.988598,28.880947,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-08T12:22:33.000Z,40.998505,28.928167,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",6.24,Turkish Lira,390.0
Istanbul,Taxi Test,completed,2025-02-05T16:58:55.000Z,2025-02-05T16:59:45.000Z,40.99812,28.929895,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2025-02-05T17:14:24.000Z,40.988552,28.880745,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.29,Turkish Lira,297.0
Istanbul,Taxi Test,completed,2025-02-05T14:23:58.000Z,2025-02-05T14:25:32.000Z,40.97838,28.874445,"Cevizlik, İstanbul Cd. No:3/85, 34142 Bakırköy/İstanbul, Türkiye",2025-02-05T14:46:30.000Z,40.99868,28.928297,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.62,Turkish Lira,340.0
Istanbul,Taxi Test,completed,2025-02-04T16:17:31.000Z,2025-02-04T16:22:29.000Z,40.99815,28.93002,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2025-02-04T16:40:40.000Z,40.9887,28.88099,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.17,Turkish Lira,333.0
Istanbul,Taxi Test,completed,2025-02-04T13:18:40.000Z,2025-02-04T13:22:34.000Z,41.02404,28.97681,"Kemankeş Karamustafa Paşa, Mumhane Cd. 17A, 34425 Beyoğlu/İstanbul, Türkiye",2025-02-04T13:45:06.000Z,40.99852,28.92846,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",5.95,Turkish Lira,390.0
Istanbul,Taxi Test,rider_canceled,2025-02-04T13:13:05.000Z,2025-02-04T13:16:50.000Z,41.023636,28.97739,"Kemankeş Karamustafa Paşa, Maliye Cd. 12 B, 34425 Beyoğlu/İstanbul, Türkiye",,41.023636,28.97739,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.18,Turkish Lira,180.0
Istanbul,Taxi Test,completed,2025-02-04T05:25:26.000Z,2025-02-04T05:28:17.000Z,40.988564,28.881027,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-04T05:51:17.000Z,40.99859,28.928316,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.98,Turkish Lira,345.0
Istanbul,Taxi Test,completed,2025-02-03T19:30:33.000Z,2025-02-03T19:32:47.000Z,41.006832,28.934727,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-02-03T19:53:41.000Z,40.98861,28.88099,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.91,Turkish Lira,378.0
Istanbul,Taxi Test,completed,2025-02-03T16:49:20.000Z,2025-02-03T16:53:21.000Z,40.99811,28.929977,"Yedikule, İmrahor İlyasbey Cd. No:10, 34107 Fatih/İstanbul, Türkiye",2025-02-03T17:00:20.000Z,41.006794,28.935848,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",0.82,Turkish Lira,180.0
Istanbul,Taxi Test,completed,2025-02-03T13:49:07.000Z,2025-02-03T13:52:53.000Z,40.989113,28.88111,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-02-03T14:06:20.000Z,40.998554,28.928411,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.83,Turkish Lira,317.0
Istanbul,Taxi Test,completed,2025-02-01T16:10:14.000Z,2025-02-01T16:14:05.000Z,40.99813,28.929937,"Yedikule, İmrahor İlyasbey Cd. No:10, 34107 Fatih/İstanbul, Türkiye",2025-02-01T16:30:53.000Z,40.988598,28.880943,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.27,Turkish Lira,340.0
Istanbul,Taxi Test,completed,2025-02-01T13:16:46.000Z,2025-02-01T13:21:39.000Z,40.97748,28.872515,"Zeytinlik, Halit Ziya Uşaklıgil Cd. No:10, 34158 Bakırköy/İstanbul, Türkiye",2025-02-01T13:46:18.000Z,40.99852,28.928318,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",5.72,Turkish Lira,395.0
Istanbul,Taxi Test,completed,2025-01-31T17:19:18.000Z,2025-01-31T17:20:22.000Z,41.00302,28.940624,"Cerrahpaşa, Org. Abdurrahman Nafiz Gürman Cd. No:22, 34098 Fatih/İstanbul, Türkiye",2025-01-31T17:48:02.000Z,40.98864,28.880966,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.34,Turkish Lira,390.0
Istanbul,Taxi Test,completed,2025-01-31T13:53:42.000Z,2025-01-31T13:57:48.000Z,40.988625,28.880827,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-31T14:11:20.000Z,40.99846,28.930311,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.57,Turkish Lira,315.0
Istanbul,Taxi Test,completed,2025-01-30T16:35:46.000Z,2025-01-30T16:36:46.000Z,40.99822,28.930044,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2025-01-30T16:53:31.000Z,40.988594,28.880919,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.29,Turkish Lira,305.0
Istanbul,Taxi Test,completed,2025-01-30T07:46:05.000Z,2025-01-30T07:48:25.000Z,40.98861,28.880825,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-30T08:02:30.000Z,40.99856,28.928308,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.85,Turkish Lira,317.0
Istanbul,Taxi Test,completed,2025-01-29T21:43:35.000Z,2025-01-29T21:49:40.000Z,40.99816,28.93,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:1, 34098 Fatih/İstanbul, Türkiye",2025-01-29T22:00:21.000Z,40.98871,28.88101,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.27,Turkish Lira,289.0
Istanbul,Taxi Test,rider_canceled,2025-01-29T21:42:51.000Z,,40.99815,28.92999,"",,40.99815,28.92999,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2025-01-29T21:40:58.000Z,,40.99815,28.92999,"",,40.99815,28.92999,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2025-01-29T17:51:47.000Z,2025-01-29T17:52:44.000Z,41.052494,28.992191,"Valikonağı Cd. Hacı Mansur Sk No.2 İnka Rezidans K.5 D.10, Meşrutiyet, 34365 Şişli/İstanbul, Türkiye",2025-01-29T18:13:27.000Z,40.99859,28.928133,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",6.5,Turkish Lira,400.0
Istanbul,Taxi Test,completed,2025-01-29T11:33:53.000Z,2025-01-29T11:36:29.000Z,40.988663,28.88093,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-29T11:54:53.000Z,40.970917,28.805878,"Yeşilköy, Yeşilköy Cd., 34153 Bakırköy/İstanbul, Türkiye",5.97,Turkish Lira,495.0
Istanbul,Taxi Test,completed,2025-01-26T17:52:09.000Z,2025-01-26T17:53:51.000Z,40.99923,28.93336,"Koca Mustafapaşa, Narlıkapı Cd. No:1, 34098 Fatih/İstanbul, Türkiye",2025-01-26T18:03:42.000Z,40.98866,28.88093,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.4,Turkish Lira,295.0
Istanbul,Taxi Test,completed,2025-01-26T07:59:09.000Z,2025-01-26T08:00:30.000Z,40.989388,28.882046,"Kartaltepe, Tez Sk. No:1, 34146 Bakırköy/İstanbul, Türkiye",2025-01-26T08:11:07.000Z,41.003838,28.936405,"Koca Mustafapaşa, Etyemez Tekkesi Sk. No:37, 34098 Fatih/İstanbul, Türkiye",5.45,Turkish Lira,339.0
Istanbul,Taxi Test,completed,2025-01-24T20:31:04.000Z,2025-01-24T20:34:16.000Z,40.998116,28.929981,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:5, 34098 Fatih/İstanbul, Türkiye",2025-01-24T20:45:54.000Z,40.988693,28.881016,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.28,Turkish Lira,290.0
Istanbul,Taxi Test,completed,2025-01-23T15:30:44.000Z,2025-01-23T15:32:00.000Z,41.051804,28.991383,"Teşvikiye Mah. Vali Konağı Cd. Korman Apt. No:100 D.8, Halaskargazi, 34363 Şişli/İstanbul, Türkiye",2025-01-23T16:06:35.000Z,41.00682,28.934736,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",5.29,Turkish Lira,405.0
Istanbul,Taxi Test,completed,2025-01-22T18:44:45.000Z,2025-01-22T18:49:14.000Z,41.050888,28.990707,"Harbiye, Kadırgalar Cd. No:10, 34367 Şişli/İstanbul, Türkiye",2025-01-22T19:12:32.000Z,40.998535,28.928267,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",6.27,Turkish Lira,397.0
Istanbul,Taxi Test,completed,2025-01-22T15:32:31.000Z,2025-01-22T15:36:36.000Z,40.99861,28.92823,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",2025-01-22T16:10:51.000Z,41.048428,28.991549,"Harbiye, Darülbedai Cd. No:4, 34100 Şişli/İstanbul, Türkiye",5.93,Turkish Lira,430.0
Istanbul,Taxi Test,completed,2025-01-22T14:59:39.000Z,2025-01-22T15:07:38.000Z,40.9886,28.880896,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-22T15:22:03.000Z,40.998512,28.928514,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.86,Turkish Lira,320.0
Istanbul,Taxi Test,completed,2025-01-22T13:59:14.000Z,2025-01-22T14:01:21.000Z,40.998142,28.929922,"Yedikule, Hacı Manav Sk. No:2, 34107 Fatih/İstanbul, Türkiye",2025-01-22T14:24:05.000Z,40.98864,28.881056,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.28,Turkish Lira,365.0
Istanbul,Taxi Test,completed,2025-01-20T18:36:25.000Z,2025-01-20T18:39:00.000Z,40.99285,28.916739,"Kazlıçeşme, Zakirbaşı Sk., 34020 Zeytinburnu/İstanbul, Türkiye",2025-01-20T18:47:25.000Z,40.998184,28.929781,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 395/A, 34096 Fatih/İstanbul, Türkiye",1.78,Turkish Lira,165.0
Istanbul,Taxi Test,completed,2025-01-20T17:12:27.000Z,2025-01-20T17:14:54.000Z,40.92648,29.297672,"Yenişehir, Bakü Cd. 19/5/1, 34912 Pendik/İstanbul, Türkiye",2025-01-20T17:19:36.000Z,40.910725,29.297243,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.39,Turkish Lira,165.0
Istanbul,Taxi Test,completed,2025-01-20T15:59:49.000Z,2025-01-20T16:06:48.000Z,40.88172,29.231226,"Yeni, Begonya Sk. No:155, 34893 Pendik/İstanbul, Türkiye",2025-01-20T16:33:24.000Z,40.925983,29.298061,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",6.18,Turkish Lira,395.0
Istanbul,Taxi Test,completed,2025-01-20T07:05:34.000Z,2025-01-20T07:07:11.000Z,41.040035,28.893497,"Altıntepsi, Esenler Otogarı No:156, 34035 Bayrampaşa/İstanbul, Türkiye",2025-01-20T07:22:10.000Z,40.998547,28.928392,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",6.29,Turkish Lira,365.0
Istanbul,Taxi Test,completed,2025-01-20T06:42:39.000Z,2025-01-20T06:46:10.000Z,40.988617,28.880962,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-20T07:02:37.000Z,41.04015,28.893553,"Altıntepsi, Esenler Otogarı, Bayrampaşa/İstanbul, Türkiye",5.25,Turkish Lira,333.0
Istanbul,Taxi Test,completed,2025-01-17T10:12:43.000Z,2025-01-17T10:14:42.000Z,41.04091,28.89359,"Altıntepsi, 34035 Bayrampaşa/İstanbul, Türkiye",2025-01-17T10:33:22.000Z,41.04277,28.93621,"Nişancı, Abdurrahman Şerefbey Cd. No:24, 34050 Eyüpsultan/İstanbul, Türkiye",5.31,Turkish Lira,260.0
Istanbul,Taxi Test,rider_canceled,2025-01-17T10:06:58.000Z,,41.040226,28.893488,"",,41.040226,28.893488,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,25.0
Istanbul,Taxi Test,completed,2025-01-17T09:15:18.000Z,2025-01-17T09:19:35.000Z,41.00488,28.934877,"Cerrahpaşa, Koca Mustafapaşa Cd. No:152, 34098 Fatih/İstanbul, Türkiye",2025-01-17T09:45:26.000Z,41.040203,28.893526,"Altıntepsi, Esenler Otogarı, Bayrampaşa/İstanbul, Türkiye",7.44,Turkish Lira,333.0
Istanbul,Taxi Test,rider_canceled,2025-01-17T07:15:36.000Z,,40.99823,28.93011,"",,40.99823,28.93011,"Cerrahpaşa, Koca Mustafapaşa Cd. No: 148/A, 34098 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2025-01-16T11:48:25.000Z,2025-01-16T11:57:05.000Z,40.9884,28.88055,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-16T12:13:08.000Z,41.00518,28.943151,"Aksaray, Yokuş Çeşmesi Sk. No:28, 34096 Fatih/İstanbul, Türkiye",5.93,Turkish Lira,265.0
Istanbul,Taxi Test,completed,2025-01-13T17:01:58.000Z,2025-01-13T17:04:51.000Z,40.99851,28.930384,"Koca Mustafapaşa, Merhaba Cd. No:42, 34098 Fatih/İstanbul, Türkiye",2025-01-13T17:16:20.000Z,40.98863,28.88106,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.23,Turkish Lira,239.0
Istanbul,Taxi Test,completed,2025-01-13T15:04:17.000Z,2025-01-13T15:05:57.000Z,40.988644,28.88088,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-13T15:21:15.000Z,40.99817,28.93004,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 395/A, 34096 Fatih/İstanbul, Türkiye",5.95,Turkish Lira,262.0
Istanbul,Taxi Test,completed,2025-01-12T09:06:15.000Z,2025-01-12T09:07:46.000Z,41.006863,28.934927,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-01-12T09:33:49.000Z,40.98862,28.880785,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",6.56,Turkish Lira,298.0
Istanbul,Taxi Test,completed,2025-01-12T07:23:39.000Z,2025-01-12T07:26:44.000Z,40.988647,28.880917,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-12T07:44:27.000Z,41.00683,28.93491,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",5.94,Turkish Lira,266.0
Istanbul,Taxi Test,completed,2025-01-11T00:30:49.000Z,2025-01-11T00:33:08.000Z,40.988632,28.880867,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-11T00:37:58.000Z,40.988907,28.86937,"Zuhuratbaba, Yüce Tarla Cd. No:46, 34147 Bakırköy/İstanbul, Türkiye",1.18,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2025-01-10T19:54:03.000Z,2025-01-10T19:57:10.000Z,41.006817,28.934776,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-01-10T20:22:13.000Z,40.988674,28.881035,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.83,Turkish Lira,263.0
Istanbul,Taxi Test,completed,2025-01-10T17:20:06.000Z,2025-01-10T17:23:48.000Z,40.98852,28.880745,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-10T17:49:28.000Z,41.00685,28.934935,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",7.22,Turkish Lira,330.0
Istanbul,Taxi Test,completed,2025-01-09T13:22:05.000Z,2025-01-09T13:26:16.000Z,40.998165,28.929972,"Koca Mustafapaşa, Merhaba Cd. No:42, 34098 Fatih/İstanbul, Türkiye",2025-01-09T13:45:10.000Z,40.988724,28.881031,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.41,Turkish Lira,220.0
Istanbul,Taxi Test,completed,2025-01-09T11:32:06.000Z,2025-01-09T11:35:53.000Z,41.006805,28.93489,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-01-09T11:44:06.000Z,40.99882,28.927471,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.92,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2025-01-09T08:32:59.000Z,2025-01-09T08:34:47.000Z,40.9887,28.88101,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-09T08:49:16.000Z,41.003693,28.93642,"Cerrahpaşa, Etyemez Tekkesi Sk. No:39, 34098 Fatih/İstanbul, Türkiye",5.78,Turkish Lira,255.0
Istanbul,Taxi Test,completed,2025-01-07T22:15:45.000Z,2025-01-07T22:18:27.000Z,40.98866,28.88096,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-07T22:29:00.000Z,40.99855,28.92827,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.83,Turkish Lira,218.0
Istanbul,Taxi Test,completed,2025-01-06T18:31:23.000Z,2025-01-06T18:35:37.000Z,41.00679,28.93461,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-01-06T18:54:07.000Z,40.98873,28.88105,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.34,Turkish Lira,243.5
Istanbul,Taxi Test,completed,2025-01-04T22:00:18.000Z,2025-01-04T22:01:59.000Z,41.00682,28.934769,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-01-04T22:20:10.000Z,40.988678,28.880978,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.33,Turkish Lira,245.0
Istanbul,Taxi Test,completed,2025-01-04T19:07:22.000Z,2025-01-04T19:09:07.000Z,40.98868,28.881157,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2025-01-04T19:29:05.000Z,41.006836,28.934961,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",6.04,Turkish Lira,264.0
Istanbul,Taxi Test,completed,2025-01-03T14:16:35.000Z,2025-01-03T14:21:56.000Z,41.008213,28.945518,"Haseki Sultan, Cerrahpaşa Cd. No:36, 34096 Fatih/İstanbul, Türkiye",2025-01-03T14:54:01.000Z,40.988617,28.880928,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",7.1,Turkish Lira,330.0
